player_name,last_first,chadwick_name,espn_name,savant_id,bbref_id,retro_id,fangraphs_id,espn_id,espn_headshot
Jackson Stephens,"Stephens, Jackson",Jackson Stephens,Jackson Stephens,623451,stephja01,stepj002,14420,32736,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32736.png
Mike Bolsinger,"Bolsinger, Mike",Mike Bolsinger,Mike Bolsinger,502211,bolsimi01,bolsm001,11137,32737,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32737.png
Jimmy Nelson,"Nelson, Jimmy",Jimmy Nelson,Jimmy Nelson,519076,nelsoji02,nelsj004,10547,32738,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32738.png
Michael Roth,"Roth, Michael",Michael Roth,Michael Roth,607706,rothmi01,rothm001,13736,32739,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32739.png
Jake Lamb,"Lamb, Jake",Jake Lamb,Jake Lamb,571875,lambja01,lambj001,13329,32742,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32742.png
Nolan Fontana,"Fontana, Nolan",Nolan Fontana,Nolan Fontana,545337,fontano01,fontn001,13267,32746,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32746.png
Travis Jankowski,"Jankowski, Travis",Travis Jankowski,Travis Jankowski,608671,jankotr01,jankt001,13768,32751,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32751.png
Ty Kelly,"Kelly, Ty",Ty Kelly,Ty Kelly,571841,kellyty01,kellt001,7740,32753,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32753.png
Andrew Albers,"Albers, Andrew",Andrew Albers,Andrew Albers,452027,alberan01,albea001,7853,32754,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32754.png
Branden Kline,"Kline, Branden",Branden Kline,Branden Kline,571858,klinebr01,klinb001,14101,32757,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32757.png
Christian Walker,"Walker, Christian",Christian Walker,Christian Walker,572233,walkech02,walkc002,13419,32758,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32758.png
José Rondón,"Rondón, José",Jose Rondon,Jose Rondon,602922,rondojo02,rondj002,14140,32759,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32759.png
Josh Hader,"Hader, Josh",Josh Hader,Josh Hader,623352,haderjo01,hadej001,14212,32760,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32760.png
Ken Giles,"Giles, Ken",Ken Giles,Ken Giles,571704,gileske01,gilek001,12910,32762,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32762.png
Lance McCullers Jr.,"McCullers Jr., Lance",Lance McCullers,Lance McCullers,621121,mcculla02,mccul002,14120,32764,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32764.png
Mac Williamson,"Williamson, Mac",Mac Williamson,Mac Williamson,607776,willima11,willm008,14158,32765,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32765.png
Matt Olson,"Olson, Matt",Matt Olson,Matt Olson,621566,olsonma02,olsom001,14344,32767,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32767.png
Miguel Almonte,"Almonte, Miguel",Miguel Almonte,Miguel Almonte,602083,almonmi01,almom001,14139,32768,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32768.png
Mike Clevinger,"Clevinger, Mike",Mike Clevinger,Mike Clevinger,605182,clevimi01,clevm001,12808,32769,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32769.png
Mitch Haniger,"Haniger, Mitch",Mitch Haniger,Mitch Haniger,571745,hanigmi01,hanim001,14274,32771,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32771.png
Onelki Garcia,"Garcia, Onelki",Onelki García,Onelki Garcia,607162,garcion01,garco001,13674,32774,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32774.png
Orlando Calixte,"Calixte, Orlando",Orlando Calixte,Orlando Calixte,593525,calixor01,calio001,11905,32775,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32775.png
Paul Blackburn,"Blackburn, Paul",Paul Blackburn,Paul Blackburn,621112,blackpa01,blacp001,14739,32776,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32776.png
Pierce Johnson,"Johnson, Pierce",Pierce Johnson,Pierce Johnson,572955,johnspi01,johnp001,13435,32777,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32777.png
Renato Núñez,"Núñez, Renato",Renato Nunez,Renato Nunez,600524,nunezre01,nuner001,14503,32778,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32778.png
Roman Quinn,"Quinn, Roman",Roman Quinn,Roman Quinn,596451,quinnro01,quinr003,13546,32779,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32779.png
Tyrone Taylor,"Taylor, Tyrone",Tyrone Taylor,Tyrone Taylor,621438,tayloty01,taylt002,13675,32783,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32783.png
Wyatt Mathisen,"Mathisen, Wyatt",Wyatt Mathisen,Wyatt Mathisen,621500,mathiwy01,mathw001,14555,32785,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32785.png
Chris Stratton,"Stratton, Chris",Chris Stratton,Chris Stratton,608717,stratch01,strac001,13761,32787,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32787.png
Tyler Naquin,"Naquin, Tyler",Tyler Naquin,Tyler Naquin,571980,naquity01,naqut001,13359,32788,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32788.png
Ross Stripling,"Stripling, Ross",Ross Stripling,Ross Stripling,548389,stripro01,strir001,13273,32789,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32789.png
Zach Vincej,"Vincej, Zach",Zach Vincej,Zach Vincej,572227,vinceza01,vincz001,13269,32793,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32793.png
Jacob deGrom,"deGrom, Jacob",Jacob deGrom,Jacob deGrom,594798,degroja01,degrj001,10954,32796,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32796.png
Carson Kelly,"Kelly, Carson",Carson Kelly,Carson Kelly,608348,kellyca02,kellc002,13620,32797,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32797.png
Gavin Cecchini,"Cecchini, Gavin",Gavin Cecchini,Gavin Cecchini,608325,cecchga02,ceccg002,17005,32798,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32798.png
Seth Mejias-Brean,"Mejias-Brean, Seth",Seth Mejias-Brean,Seth Mejias-Brean,623180,mejiase01,mejis001,13905,32800,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32800.png
José Ramírez,"Ramírez, José",Jose Ramirez,Jose Ramirez,608070,ramirjo01,ramij003,13510,32801,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32801.png
Matt Wisler,"Wisler, Matt",Matt Wisler,Matt Wisler,605538,wislema01,wislm001,12804,32802,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32802.png
Zach Eflin,"Eflin, Zach",Zach Eflin,Zach Eflin,621107,eflinza01,efliz001,13774,32804,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32804.png
Lucas Sims,"Sims, Lucas",Lucas Sims,Lucas Sims,608371,simslu01,simsl001,13470,32807,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32807.png
Mauricio Cabrera,"Cabrera, Mauricio",Mauricio Cabrera,Mauricio Cabrera,606291,cabrema01,cabrm003,12975,32809,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32809.png
Andrew Chafin,"Chafin, Andrew",Andrew Chafin,Andrew Chafin,605177,chafian01,chafa001,12988,32810,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32810.png
José Berríos,"Berríos, José",Jose Berrios,Jose Berrios,621244,berrijo01,berrj001,14168,32811,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32811.png
Anthony Alford,"Alford, Anthony",Anthony Alford,Anthony Alford,546990,alforan01,alfoa002,14329,32812,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32812.png
Chase De Jong,"De Jong, Chase",Chase De Jong,Chase De Jong,608328,dejonch01,dejoc001,15036,32813,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32813.png
Marcus Stroman,"Stroman, Marcus",Marcus Stroman,Marcus Stroman,573186,stromma01,strom001,13431,32815,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32815.png
Joey Gallo,"Gallo, Joey",Joey Gallo,Joey Gallo,608336,gallojo01,gallj002,14128,32818,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32818.png
Lewis Brinson,"Brinson, Lewis",Lewis Brinson,Lewis Brinson,621446,brinsle01,brinl001,14352,32819,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32819.png
Nomar Mazara,"Mazara, Nomar",Nomar Mazara,Nomar Mazara,608577,mazarno01,mazan001,14553,32820,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32820.png
Adalberto Mondesi,"Mondesi, Adalberto",Adalberto Mondesi,Adalberto Mondesi,609275,mondera02,mondr003,13769,32821,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32821.png
Arismendy Alcántara,"Alcántara, Arismendy",Arismendy Alcantara,Arismendy Alcantara,570489,alcanar01,alcaa001,10711,32823,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32823.png
Chris Beck,"Beck, Chris",Chris Beck,Chris Beck,571476,beckch02,beckc002,13418,32826,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32826.png
Clay Holmes,"Holmes, Clay",Clay Holmes,Clay Holmes,605280,holmecl01,holmc001,13649,32827,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32827.png
Duane Underwood Jr.,"Underwood Jr., Duane",Duane Underwood,Duane Underwood Jr.,621249,underdu01,unded001,14677,32830,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32830.png
Eddie Butler,"Butler, Eddie",Eddie Butler,Eddie Butler,572750,butleed01,butle001,13453,32831,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32831.png
Jake Thompson,"Thompson, Jake",Jake Thompson,Jake Thompson,622097,thompja03,thomj007,14371,32832,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32832.png
Jesse Winker,"Winker, Jesse",Jesse Winker,Jesse Winker,608385,winkeje01,winkj002,13590,32833,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32833.png
Richie Shaffer,"Shaffer, Richie",Richie Shaffer,Richie Shaffer,572128,shaffri01,shafr001,13271,32838,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32838.png
Hanser Alberto,"Alberto, Hanser",Hanser Alberto,Hanser Alberto,593643,alberha01,albeh001,11902,32839,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32839.png
Stephen Piscotty,"Piscotty, Stephen",Stephen Piscotty,Stephen Piscotty,572039,piscost01,piscs001,13367,32842,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32842.png
John Andreoli,"Andreoli, John",John Andreoli,John Andreoli,607430,andrejo03,andrj001,13012,32847,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32847.png
Elliot Soto,"Soto, Elliot",Elliot Soto,Elliot Soto,519303,sotoel01,sotoe001,11155,32850,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32850.png
Daniel Vogelbach,"Vogelbach, Daniel",Dan Vogelbach,Dan Vogelbach,596129,vogelda01,voged001,14130,32851,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32851.png
Austin Barnes,"Barnes, Austin",Austin Barnes,Austin Barnes,605131,barneau01,barna001,12158,32856,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32856.png
Danny Ortiz,"Ortiz, Danny",Danny Ortiz,Danny Ortiz,543611,ortizda02,ortid002,10317,32857,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32857.png
Kevin Pillar,"Pillar, Kevin",Kevin Pillar,Kevin Pillar,607680,pillake01,pillk001,12434,32859,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32859.png
Billy Burns,"Burns, Billy",Billy Burns,Billy Burns,542993,burnsbi02,burnb002,12701,32860,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32860.png
Patrick Wisdom,"Wisdom, Patrick",Patrick Wisdom,Patrick Wisdom,621550,wisdopa01,wisdp001,13602,32861,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32861.png
Evan Gattis,"Gattis, Evan",Evan Gattis,Evan Gattis,594828,gattiev01,gatte001,11003,32863,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32863.png
Kyle Kubitza,"Kubitza, Kyle",Kyle Kubitza,Kyle Kubitza,605323,kubitky01,kubik001,12148,32865,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32865.png
Charlie Tilson,"Tilson, Charlie",Charlie Tilson,Charlie Tilson,605508,tilsoch01,tilsc001,12983,32866,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32866.png
Odúbel Herrera,"Herrera, Odúbel",Odubel Herrera,Odubel Herrera,546318,herreod01,herro001,11476,32868,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32868.png
Ben Rowen,"Rowen, Ben",Ben Rowen,Ben Rowen,594985,rowenbe01,roweb001,10983,32869,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32869.png
Ryan Court,"Court, Ryan",Ryan Court,Ryan Court,606956,courtry01,courr001,12268,32873,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32873.png
Steve Selsky,"Selsky, Steve",Steve Selsky,Steve Selsky,592731,selskst01,selss001,12957,32874,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32874.png
Chad Bell,"Bell, Chad",Chad Bell,Chad Bell,518445,bellch02,bellc003,10297,32876,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32876.png
Yimi García,"García, Yimi",Yimi Garcia,Yimi Garcia,554340,garciyi01,garcy001,12095,32888,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32888.png
Travis Shaw,"Shaw, Travis",Travis Shaw,Travis Shaw,543768,shawtr01,shawt001,11982,32890,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32890.png
Jason Gurka,"Gurka, Jason",Jason Gurka,Jason Gurka,543261,gurkaja01,gurkj001,8007,32892,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32892.png
Chris Taylor,"Taylor, Chris",Chris Taylor,Chris Taylor,621035,tayloch03,taylc001,13757,32900,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32900.png
Chris Martin,"Martin, Chris",Chris Martin,Chris Martin,455119,martich02,martc007,11847,32903,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32903.png
Darnell Sweeney,"Sweeney, Darnell",Darnell Sweeney,Darnell Sweeney,572182,sweenda02,sweed001,13284,32908,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32908.png
O'Koyea Dickson,"Dickson, O'Koyea",O'Koyea Dickson,O'Koyea Dickson,607297,dicksok01,dicko001,12677,32909,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32909.png
Lane Adams,"Adams, Lane",Lane Adams,Lane Adams,572669,adamsla01,adaml001,10767,32911,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32911.png
Mallex Smith,"Smith, Mallex",Mallex Smith,Mallex Smith,605480,smithma05,smitm007,13608,32933,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32933.png
Devon Travis,"Travis, Devon",Devon Travis,Devon Travis,581527,travide01,travd001,13862,32938,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32938.png
Mike Morin,"Morin, Mike",Mike Morin,Mike Morin,573046,morinmi01,morim002,13442,32949,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32949.png
Gregory Polanco,"Polanco, Gregory",Gregory Polanco,Gregory Polanco,570256,polangr01,polag001,12907,32950,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32950.png
Joey Rickard,"Rickard, Joey",Joey Rickard,Joey Rickard,572073,rickajo01,rickj001,13277,32952,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32952.png
Alex Dickerson,"Dickerson, Alex",Alex Dickerson,Alex Dickerson,543105,dickeal01,dicka001,12649,32956,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32956.png
Austin Nola,"Nola, Austin",Austin Nola,Austin Nola,543592,nolaau01,nolaa002,15941,32961,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32961.png
Merrill Kelly,"Kelly, Merrill",Merrill Kelly,Merrill Kelly,518876,kellyme01,kellm002,11156,32968,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32968.png
Noé Ramirez,"Ramirez, Noé",Noe Ramirez,Noe Ramirez,598287,ramirno01,ramin002,12800,32972,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32972.png
Brandon Workman,"Workman, Brandon",Brandon Workman,Brandon Workman,519443,workmbr01,workb001,11428,32973,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32973.png
Mitch Harris,"Harris, Mitch",Mitch Harris,Mitch Harris,518771,harrimi03,harrm002,4530,32974,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32974.png
Jack Leathersich,"Leathersich, Jack",Jack Leathersich,Jack Leathersich,605333,leathja01,leatj001,12562,32975,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32975.png
Jake Hager,"Hager, Jake",Jake Hager,Jake Hager,606993,hagerja01,hagej001,12198,32976,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32976.png
Matt Reynolds,"Reynolds, Matt",Matt Reynolds,Matt Reynolds,608703,reynoma03,reynm003,13788,32980,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32980.png
Ildemaro Vargas,"Vargas, Ildemaro",Ildemaro Vargas,Ildemaro Vargas,545121,vargail01,vargi001,13324,32985,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32985.png
Jairo Díaz,"Díaz, Jairo",Jairo Diaz,Jairo Diaz,545064,diazja01,diazj006,12774,32986,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32986.png
Sugar Ray Marimon,"Marimon, Sugar Ray",Sugar Ray Marimon,Sugar Ray Marimon,516970,marimsu01,maris001,6027,32990,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32990.png
Aaron Barrett,"Barrett, Aaron",Aaron Barrett,Aaron Barrett,502578,barreaa01,barra001,11243,33005,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33005.png
Tyler Wilson,"Wilson, Tyler",Tyler Wilson,Tyler Wilson,592869,wilsoty01,wilst004,12691,33006,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33006.png
Kennys Vargas,"Vargas, Kennys",Kennys Vargas,Kennys Vargas,573627,vargake01,vargk001,12101,33012,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33012.png
Chasen Shreve,"Shreve, Chasen",Chasen Shreve,Chasen Shreve,592741,shrevch01,shrec001,10855,33014,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33014.png
Joey Wendle,"Wendle, Joey",Joey Wendle,Joey Wendle,621563,wendljo01,wendj002,13853,33017,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33017.png
Erik González,"González, Erik",Erik Gonzalez,Erik Gonzalez,570481,gonzaer01,gonze004,13369,33018,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33018.png
Juan Graterol,"Graterol, Juan",Juan Graterol,Juan Graterol,492802,grateju01,gratj001,5398,33019,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33019.png
Mike Ohlman,"Ohlman, Mike",Mike Ohlman,Michael Ohlman,572000,ohlmami01,ohlmm001,10347,33026,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33026.png
Mike Miller,"Miller, Mike",Mike Miller,Mike Miller,623166,millemi01,millm003,13891,33038,
Mookie Betts,"Betts, Mookie",Mookie Betts,Mookie Betts,605141,bettsmo01,bettm001,13611,33039,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33039.png
Juan Carlo Perez,"Perez, Juan Carlo",Juan Perez,Juan Perez,543633,perezju02,perej002,5371,33048,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33048.png
Jerad Eickhoff,"Eickhoff, Jerad",Jerad Eickhoff,Jerad Eickhoff,595191,eickhje01,eickj001,12664,33057,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33057.png
Tomás Telis,"Telis, Tomás",Tomas Telis,Tomas Telis,542513,telisto01,telit001,10067,33065,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33065.png
Preston Tucker,"Tucker, Preston",Preston Tucker,Preston Tucker,605512,tuckepr01,tuckp001,13633,33066,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33066.png
Ryan Kelly,"Kelly, Ryan",Ryan Kelly,Ryan Kelly,502462,kellyry01,kellr001,4858,33069,
Robby Scott,"Scott, Robby",Robby Scott,Robby Scott,582494,scottro02,scotr001,13042,33071,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33071.png
Ryan Pressly,"Pressly, Ryan",Ryan Pressly,Ryan Pressly,519151,pressry01,presr001,7005,33072,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33072.png
Bobby LaFromboise,"LaFromboise, Bobby",Bobby LaFromboise,Bobby LaFromboise,489039,lafrobo01,lafrb001,7758,33073,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33073.png
Gonzalez Germen,"Germen, Gonzalez",Gonzalez Germen,Gonzalez Germen,542674,germego01,germg001,5876,33076,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33076.png
Adonis García,"García, Adonis",Adonis Garcia,Adonis Garcia,611177,garciad01,garca004,13777,33080,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33080.png
Burch Smith,"Smith, Burch",Burch Smith,Burch Smith,572143,smithbu03,smitb005,12784,33083,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33083.png
Brandon Cumpton,"Cumpton, Brandon",Brandon Cumpton,Brandon Cumpton,592238,cumptbr01,cumpb001,11366,33086,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33086.png
Jonathan Diaz,"Diaz, Jonathan",Jonathan Diaz,Jonathan Diaz,502409,diazjo02,diazj004,4142,33087,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33087.png
José Domínguez,"Domínguez, José",Jose Dominguez,Jose Dominguez,523848,dominjo01,domij002,11571,33088,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33088.png
Luis García,"García, Luis",Luis Garcia,Luis Garcia,472610,garcilu03,garcl005,6984,33089,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33089.png
Henry Urrutia,"Urrutia, Henry",Henry Urrutia,Henry Urrutia,625329,urruthe01,urruh001,14441,33090,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33090.png
Dilson Herrera,"Herrera, Dilson",Dilson Herrera,Dilson Herrera,599096,herredi01,herrd002,14335,33091,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33091.png
José Abreu,"Abreu, José",José Abreu,Jose Abreu,547989,abreujo02,abrej003,15676,33095,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33095.png
Alex Guerrero,"Guerrero, Alex",Alex Guerrero,Alex Guerrero,648717,guerral01,guera001,15670,33096,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33096.png
Eddie Gamboa,"Gamboa, Eddie",Eddie Gamboa,Eddie Gamboa,543195,gamboed01,gambe001,6911,33097,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33097.png
Dallas Beeler,"Beeler, Dallas",Dallas Beeler,Dallas Beeler,542923,beeleda01,beeld001,11471,33099,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33099.png
Jayson Aquino,"Aquino, Jayson",Jayson Aquino,Jayson Aquino,593969,aquinja01,aquij001,13150,33100,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33100.png
Rosell Herrera,"Herrera, Rosell",Rosell Herrera,Rosell Herrera,594011,herrero02,herrr002,11611,33103,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33103.png
Joely Rodríguez,"Rodríguez, Joely",Joely Rodriguez,Joely Rodriguez,570257,rodrijo06,rodrj004,11487,33104,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33104.png
Casey Sadler,"Sadler, Casey",Casey Sadler,Casey Sadler,594987,sadleca02,sadlc002,11209,33105,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33105.png
Steven Matz,"Matz, Steven",Steven Matz,Steven Matz,571927,matzst01,matzs001,13361,33106,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33106.png
José Ureña,"Ureña, José",Jose Urena,Jose Urena,570632,urenajo01,urenj001,11589,33107,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33107.png
Jesse Hahn,"Hahn, Jesse",Jesse Hahn,Jesse Hahn,534910,hahnje01,hahnj001,13287,33108,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33108.png
José A. Váldez,"Váldez, José A.",Jose Valdez,Jose A. Valdez,572308,valdejo03,valdj003,14470,33109,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33109.png
Kevin Shackelford,"Shackelford, Kevin",Kevin Shackelford,Kevin Shackelford,594992,shackke01,shack001,11012,33112,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33112.png
Patrick Schuster,"Schuster, Patrick",Patrick Schuster,Patrick Schuster,572119,schuspa01,schup001,10029,33116,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33116.png
Wei-Chung Wang,"Wang, Wei-Chung",Wei-Chung Wang,Wei-Chung Wang,623913,wangwe01,wangw001,14382,33117,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33117.png
Jake Barrett,"Barrett, Jake",Jake Barrett,Jake Barrett,545332,barreja01,barrj002,13322,33120,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33120.png
Drew VerHagen,"VerHagen, Drew",Drew VerHagen,Drew VerHagen,572403,verhadr01,verhd001,13424,33121,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33121.png
Stuart Turner,"Turner, Stuart",Stuart Turner,Stuart Turner,642156,turnest01,turns002,15207,33122,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33122.png
Scott Alexander,"Alexander, Scott",Scott Alexander,Scott Alexander,518397,alexasc02,alexs001,10591,33123,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33123.png
